smiles,n_iter,first_soln_time,lowest_cost_route_found,lowest_cost_route_(binned),best_route_cost_lower_bound,lowest_depth_route_found,best_route_depth_lower_bound,num_calls_rxn_model,num_nodes_in_tree,is_purchasable,constant-0,Tanimoto-distance,Tanimoto-distance-TIMES10,Tanimoto-distance-EXP,Tanimoto-distance-SQRT,Tanimoto-distance-NUM_NEIGHBORS_TO_1,Tanimoto-distance-NUM_NEIGHBORS_TO_1_TIMES1000
COC(=O)c1cc2occc2n1CC(=O)Nc1cc(OC)cc(OC)c1,178,41.0,10.65283737029078,010-012,8.823019796806097,6.0,2.0,41,3414,0.0,0.0,0.6666666666666667,6.666666666666668,0.947734041054676,0.816496580927726,0.0002251407129455,0.225140712945591
CC(C)c1nn2c(=O)cc(COC(=O)c3cccc(NC(=O)c4ccccc4F)c3)nc2s1,34,8.0,4.492638191221766,003-005,4.284703017802537,5.0,1.0,8,510,0.0,0.0,0.6986301369863014,6.986301369863014,1.0109960306836436,0.835840975895715,0.0002251407129455,0.225140712945591
COc1ccccc1-c1noc(Cn2nc(CC(=O)O)c3ccccc3c2=O)n1,113,24.0,8.676912746174782,007-009,4.751596680555721,6.0,1.0,25,2263,0.0,0.0,0.6062992125984252,6.062992125984252,0.833632941030169,0.7786521769046981,0.0001500938086303,0.150093808630394
CC(O)(CS(=O)(=O)c1ccc(Br)cc1)c1nc(-c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)no1,846,74.0,12.331938168126428,012-014,8.812858456287724,5.0,2.0,79,10753,0.0,0.0,0.7071428571428571,7.071428571428571,1.028188149154727,0.8409178658720821,0.0002251407129455,0.225140712945591
COc1ccccc1C=NNc1cc(C)nc2ccc(C)cc12,13,6.0,3.317379392084509,003-005,2.6770693054095007,4.0,1.0,7,307,0.0,0.0,0.6610169491525424,6.610169491525424,0.93676092063324,0.8130294884889123,0.0002251407129455,0.225140712945591
COC(=O)Cc1cc(O)nc(N=C(N)Nc2ccc(C)cc2)n1,3132,337.0,14.138479314976976,014-016,13.23081880736922,5.0,2.0,337,41187,0.0,0.0,0.6727272727272727,6.7272727272727275,0.9595743332194951,0.8201995322647244,0.0002251407129455,0.225140712945591
COc1ccc(-c2c(C(=O)NS(=O)(=O)c3cccc(C(F)(F)F)c3)n(Cc3cccc(C(F)(F)F)c3)c3ccccc23)cc1,20,6.0,2.9703462041602484,001-003,2.764808127816232,6.0,1.0,8,460,0.0,0.0,0.693069306930693,6.93069306930693,0.9998442588056402,0.8325078419634815,0.0002251407129455,0.225140712945591
CC(C)(SC(c1ccccc1)(c1ccccc1)c1ccccc1)C(N)C(=O)O,5071,-1.0,-1.0,NotSolved,12.423539222156895,-1.0,2.0,1000,96690,0.0,0.0,0.3963963963963963,3.963963963963963,0.4864584275472088,0.6296001877353566,7.5046904315197e-05,0.075046904315197
N#CC1(n2cc(C(NC(=O)c3ccc(S(N)(=O)=O)cc3)C3CCCCC3)nn2)CC1,3239,156.0,18.26209530963354,018-019,10.761248702341504,9.0,2.0,164,21963,0.0,0.0,0.752,7.52,1.121238253470012,0.867179335547152,0.0003001876172607,0.300187617260788
CCON=C1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2nc(N)c(F)cc2F)CC1(C)CNC1CC1,144250,-1.0,-1.0,NotSolved,16.924078664415898,-1.0,2.0,1000,187160,0.0,0.0,0.75,7.5,1.1170000166126748,0.8660254037844386,0.0003001876172607,0.300187617260788
O=C(NC(=Cc1ccc(Br)cc1)C(=O)N1CCOCC1)c1cccs1,145,28.0,8.594850640726936,007-009,8.273459568218446,6.0,2.0,28,2047,0.0,0.0,0.7037037037037037,7.037037037037037,1.0212248796457826,0.8388704928078611,0.0002251407129455,0.225140712945591
CCCCN(CC)c1cc(C)nc(N(CC)c2ccc(C(C)=O)cc2Br)n1,34,16.0,6.606994260632185,005-007,5.713090009346452,4.0,1.0,16,885,0.0,0.0,0.731958762886598,7.31958762886598,1.0791491819404286,0.855545885903613,0.0003001876172607,0.300187617260788
O=C(Cc1ccccc1)Nc1ccc(NC(=O)c2cccs2)cc1,5,2.0,1.9086587204546688,001-003,1.5128869028060112,2.0,1.0,3,149,0.0,0.0,0.6173913043478261,6.173913043478261,0.85408498412422,0.7857425178439984,0.0001500938086303,0.150093808630394
CC(C)Nc1nnc(SCC(=O)N2CCN(C(=O)c3ccco3)CC2)s1,137,13.0,12.548538939138911,012-014,7.558081419671802,5.0,2.0,29,1855,0.0,0.0,0.7463768115942029,7.463768115942029,1.1093436053833985,0.8639310224747129,0.0003001876172607,0.300187617260788
Cc1cc(C)c(C)c(S(=O)(=O)NCc2ccc(C(=O)N3CCCCC3)cc2)c1C,108,9.0,9.010910370461286,009-010,6.641096485021982,5.0,1.0,22,1844,0.0,0.0,0.7264957264957265,7.264957264957265,1.067821683737086,0.852347186594598,0.0002251407129455,0.225140712945591
Cc1cc(OCC(C)(C)C(=O)O)ncc1-c1ccc(-c2nc(CC3CC3)c[nH]2)cc1,14356,107.0,18.786384992693684,018-019,12.632590667409826,5.0,2.0,232,54489,0.0,0.0,0.6776315789473684,6.776315789473683,0.9692082904389712,0.8231838062956343,0.0002251407129455,0.225140712945591
O=C(CCCCc1ccccc1)c1ccc(O)c(O)c1[N+](=O)[O-],89,3.0,7.922778317995927,007-009,5.042861872530671,3.0,1.0,17,1473,0.0,0.0,0.5957446808510638,5.957446808510638,0.8143815772198288,0.7718449849879597,0.0001500938086303,0.150093808630394
O=c1ccn(CCOc2ccc(-c3ccccc3)cc2)c(=O)n1Cc1ccccc1,233,12.0,8.738736844920624,007-009,6.490410098744048,5.0,1.0,29,4862,0.0,0.0,0.5974842767295597,5.9748427672955975,0.8175406148613549,0.7729710710819389,0.0001500938086303,0.150093808630394
Cn1c(C#N)ccc1-c1ccc2[nH]c(=S)n(C3CCC3)c2c1,15,3.0,3.3754248505575832,003-005,3.2310374155742707,3.0,1.0,5,229,0.0,0.0,0.7747747747747747,7.747747747747748,1.1701033101317568,0.8802129144558007,0.0003001876172607,0.300187617260788
CCOC(=O)c1c(-c2cc3ccc(OC)cc3oc2=O)nn(-c2ccccc2)c1C(=O)OCC,7,4.0,6.4107398962276285,005-007,3.8197218000947255,3.0,1.0,4,218,0.0,0.0,0.688622754491018,6.886227544910179,0.9909715874559692,0.8298329678260667,0.0002251407129455,0.225140712945591
CCOC(=O)c1cc(O)c(OCc2cc(=O)oc3cc(C)ccc23)c(O)c1,93,10.0,6.480420155938116,005-007,5.1319486679418524,3.0,1.0,23,1790,0.0,0.0,0.6347826086956522,6.3478260869565215,0.8866119638402119,0.7967324574131847,0.0002251407129455,0.225140712945591
O=C(O)CCCCCCCOc1ccc(NC(=O)C2=C(O)CN(c3ccc(Br)cc3)C2=O)cc1,171597,-1.0,-1.0,NotSolved,16.889042099755464,-1.0,3.0,1000,385876,0.0,0.0,0.6981132075471699,6.981132075471699,1.0099567562723184,0.8355316915277181,0.0002251407129455,0.225140712945591
CC1(C)C2CCC1(CS(=O)(=O)N1CCC(Nc3ccc(C(F)(F)F)cn3)CC1)C(=O)C2,18205,-1.0,-1.0,NotSolved,14.747629317733182,-1.0,3.0,1000,171274,0.0,0.0,0.752,7.52,1.121238253470012,0.867179335547152,0.0003001876172607,0.300187617260788
CC1(C)C(C=C(Cl)Cl)C1C(=O)NN=Cc1ccccc1F,391,29.0,16.773931584038284,016-018,10.94449342788569,5.0,2.0,35,5136,0.0,0.0,0.6623376623376623,6.623376623376624,0.9393205161912914,0.8138413004619895,0.0002251407129455,0.225140712945591
CC12CC3(C)CC(C)(C1)CC(C(=O)NC(=S)NC(C)(C)C)(C2)C3,25446,-1.0,-1.0,NotSolved,21.87453679304408,-1.0,5.0,1000,256313,0.0,0.0,0.8,8.0,1.225540928492468,0.8944271909999159,0.0003752345215759,0.3752345215759849
COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)SC(C)C,65,24.0,8.204307639751246,007-009,7.734108044525955,2.0,1.0,24,686,0.0,0.0,0.3571428571428571,3.571428571428571,0.4292400324179777,0.5976143046671968,7.5046904315197e-05,0.075046904315197
CC1CC2OC2CC(O)C=CC(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1,6035,-1.0,-1.0,NotSolved,11.600368098589676,-1.0,2.0,1000,101656,0.0,0.0,0.8412698412698413,8.412698412698413,1.319310263522289,0.9172076325837248,0.0004502814258911,0.450281425891182
C#CCC(C(=O)NC(C=CC(=O)OC(C)C)CC1CCNC1=O)n1cccc(NC(=O)c2cc(C)on2)c1=O,23604,-1.0,-1.0,NotSolved,12.98972143249602,-1.0,3.0,1000,116528,0.0,0.0,0.8105263157894737,8.105263157894736,1.2490914075423687,0.9002923501782483,0.0003752345215759,0.3752345215759849
COC1=C(Br)C(O)C2(C=C1Br)CC(C(=O)NCCc1cnc(N)[nH]1)=NO2,133422,-1.0,-1.0,NotSolved,21.989549203898115,-1.0,3.0,1000,96646,0.0,0.0,0.831858407079646,8.31858407079646,1.2975846226922791,0.9120627210228724,0.0004502814258911,0.450281425891182
