smiles,n_iter,first_soln_time,lowest_cost_route_found,lowest_cost_route_(binned),best_route_cost_lower_bound,lowest_depth_route_found,best_route_depth_lower_bound,num_calls_rxn_model,num_nodes_in_tree,is_purchasable,constant-0,Tanimoto-distance,Tanimoto-distance-NUM_NEIGHBORS_TO_1,Embedding-from-fingerprints
NC(=O)c1ccc(Br)c2c3c([nH]c12)CC(CN1CCCC1=O)CC3,431,26.0,11.177949436636018,011-013,6.846188201292453,5.0,1.0,80,6764,0.0,0.0,0.47,0.9997748592870545,0.03274533863649032
Cc1nc(N)c(C#N)cc1CNC(=O)OC(C)(C)C,12,5.0,3.809477046677129,003-004,3.233141483681842,4.0,1.0,5,429,0.0,0.0,0.611764705882353,0.9997748592870545,0.0470296099143892
COC(=O)c1ccccc1COc1ccc(NC(=O)OC(C)(C)C)c(NCc2ccc(-c3ccccc3)cc2Cl)c1,187,27.0,8.334080892865922,008-009,5.050080237450293,5.0,1.0,35,4370,0.0,0.0,0.6373626373626373,0.9997748592870545,0.035597152668308985
CC(=O)c1cccc(Nc2nncc3c(I)c(C)ccc23)c1,13,7.0,4.475443025954569,004-006,3.6913179298139775,4.0,1.0,7,299,0.0,0.0,0.6942148760330579,0.9996998123827392,0.019684983072134177
Nc1c(C(=O)NCC(O)(CNC(=O)c2c(F)cccc2OC(F)F)C(F)(F)F)cnn1-c1ccc(F)cc1,85,7.0,6.011184765795061,006-008,4.356502242875327,3.0,1.0,14,959,0.0,0.0,0.5734265734265734,0.9996998123827392,0.045275631520685256
COc1cnc2ccc(=O)n(CCN3CCC[C@@H](CNCc4nc5c(cc4Cl)OCC(=O)N5)C3)c2c1,6307,607.0,20.488303931352775,019-021,7.978747272401763,6.0,1.0,608,110930,0.0,0.0,0.6923076923076923,0.9996998123827392,0.018458056979662407
CCCc1cnc(N2CCC(C3Cc4cc(C5=CCN(S(=O)(=O)CCC)CC5)cc(F)c4O3)CC2)nc1,174,27.0,10.874018837854376,009-011,6.991911792878697,4.0,1.0,39,2019,0.0,0.0,0.7610062893081762,0.999624765478424,0.029523222943616867
CCN1CCC2(CC1)NC(=O)c1sc(-c3ccncc3)cc1N2,14,3.0,2.750769953487584,001-003,2.750769953487584,3.0,1.0,5,291,0.0,0.0,0.6857142857142857,0.9996998123827392,0.04093619600079479
O=c1c(Cc2cccnc2)nc2cccnc2n1-c1cccc(/C=C/c2ccncc2)c1,9,4.0,2.699657934140107,001-003,2.699657934140107,4.0,1.0,5,250,0.0,0.0,0.7283236994219653,0.999624765478424,0.06701913783864322
CN1C[C@H]2CCN(c3ccc(-c4ccc(C#N)cc4)cc3)[C@H]2C1,1341,20.0,12.074308991038937,011-013,7.914767966106383,3.0,1.0,135,32832,0.0,0.0,0.5434782608695652,0.9997748592870545,0.05896549093033443
CCCCN(CCCC)C(=O)c1cn(COCC[Si](C)(C)C)c(Br)n1,17,3.0,3.767878383575544,003-004,3.1335867483079847,3.0,1.0,9,282,0.0,0.0,0.6666666666666667,0.9996998123827392,0.051285494181134705
CC(=O)N1CCN(c2ccc(Nc3ncc(Cl)c(-c4cnc5ccccn45)n3)c(C#N)c2)CC1,14,4.0,2.538123600018822,001-003,2.538123600018822,4.0,1.0,5,194,0.0,0.0,0.7132867132867133,0.9996998123827392,0.04366792178435974
CCOC(=O)C1C2Cc3cc(OCc4cc(-c5cnc(OCCCS(C)(=O)=O)cc5C)ccc4F)ncc3C21,1078,43.0,9.586912538156312,009-011,7.620809325936584,4.0,2.0,105,13792,0.0,0.0,0.7181208053691275,0.999624765478424,0.019914740886506133
CC(=O)Nc1ncc(CN2CCC(c3ccccc3)CC2)s1,3,2.0,1.902932145211143,001-003,0.8911038223939822,2.0,1.0,2,70,0.0,0.0,0.625,0.9997748592870545,0.037650217604954905
O=C(O)CNC(=O)c1ncc(O)cc1O,252,8.0,8.309345266326172,008-009,5.491740173099434,2.0,1.0,43,6446,0.0,0.0,0.5614035087719298,0.9997748592870545,0.04007215263966435
COc1ccc(-c2nc(NCCCOc3ccc4c(c3)CC[C@H]4CC(=O)O)ccc2C(F)(F)F)cc1,364,29.0,9.81254570906865,009-011,6.491123715012887,5.0,1.0,46,4969,0.0,0.0,0.7,0.9996998123827392,0.05062701183936713
CCOC(=O)c1cc2c(Cl)ccc(N(C)S(=O)(=O)c3cccs3)c2n1COC,17,5.0,3.1744255376999497,003-004,2.8556150401774354,5.0,1.0,9,349,0.0,0.0,0.5609756097560976,0.9997748592870545,0.1403958760773547
O=C(N1CCCC1)N1CCC(c2nc3c(s2)CCN(C2CCC2)CC3)CC1,115,22.0,7.711139280233997,006-008,6.951186461746068,4.0,1.0,22,2184,0.0,0.0,0.7401574803149606,0.999624765478424,0.06242997011772744
Cc1cc(C(=O)O)cc(C)c1NC(=O)c1cc(N2CCC(O)CC2)nc2ccccc12,3,2.0,1.3461663252810256,001-003,1.3461663252810256,2.0,1.0,2,100,0.0,0.0,0.4885496183206107,0.9997748592870545,0.04903571056995393
COc1ccc(Br)c(CC2CCN(CCC[C@@H]3CC[C@@H](N)CC3)CC2)c1,489,55.0,9.094791708482385,009-011,5.3594640202124975,4.0,1.0,77,11146,0.0,0.0,0.5849056603773585,0.9996998123827392,0.024236882765958256
Oc1ccc(C=Cc2nc(CC3CCCCC3)no2)cc1O,8,4.0,1.311026474088774,001-003,1.311026474088774,4.0,1.0,4,216,0.0,0.0,0.7238095238095238,0.9996998123827392,0.033631873231363185
COC(=O)CC1c2ccc(NCc3cccc(-c4c(C)cc(OC[C@H]5COC(C)(C)O5)cc4C)c3C)cc2CC12CC2,9999,-1.0,-1.0,NotSolved,11.30982569117304,-1.0,2.0,210,37095,0.0,0.0,0.49375,0.9997748592870545,0.025984753344447054
COc1cc2c(c(Cl)c1Cl)C(=O)C(CCOC(C)=O)C2,53,23.0,5.429160953949121,004-006,5.334736237227857,5.0,1.0,23,1479,0.0,0.0,0.65,0.9996998123827392,0.06066283705932607
CC(C)(C)[Si](C)(C)OC(CNCc1ccco1)Cn1c2ccccc2c2ccccc21,13,5.0,2.396013383609456,001-003,2.396013383609456,3.0,1.0,5,235,0.0,0.0,0.6744186046511628,0.9996998123827392,0.04430217896389821
CC(C)(C)OC(=O)N1[C@@H]2C[C@@H](C[C@@H]2O)[C@H]1C(=O)N1CCC[C@H]1C#N,1156,233.0,12.685492111172456,011-013,9.686674318791905,5.0,2.0,233,23051,0.0,0.0,0.6599999999999999,0.9996998123827392,0.04358171731279614
CCCN(CCC)C1Cc2ccc(C=O)cc2C1,15,3.0,5.287479006940609,004-006,3.448166391953714,2.0,1.0,6,337,0.0,0.0,0.75,0.999624765478424,0.05838959744825967
COc1cccc(C(CCC(=O)O)c2ccccc2)c1,61,26.0,7.330282682666885,006-008,5.47431424675718,4.0,1.0,26,2688,0.0,0.0,0.3529411764705882,0.9998499061913696,0.026425842616158324
C=CC(=O)Nc1cc(Nc2nccc(-c3cnn4c3CCCC4)n2)c(OC)cc1N1CC2(CCCN2C)C1,16,6.0,4.283022959080077,004-006,3.4836627944183105,6.0,1.0,6,244,0.0,0.0,0.8018867924528301,0.9995497185741088,0.03866109311890742
COCCN(CCN(c1ccc2c(c1)C(=O)N(CC(=O)O)C2=O)S(C)(=O)=O)C(=O)OC(C)(C)C,357,54.0,7.926009685028051,006-008,5.800568588639896,7.0,1.0,57,8131,0.0,0.0,0.5810810810810811,0.9996998123827392,0.046803097794622994
COc1cc(CCNCc2ccccc2OC)c(OC)cc1N,27,3.0,4.747681021809268,004-006,3.7102418399759753,3.0,1.0,11,1022,0.0,0.0,0.6777777777777778,0.9996998123827392,0.028783153357203384
CNc1ncc2cc(-c3c(C)ccc4c(Oc5cccc(C(F)(F)F)c5)nccc34)ccc2n1,28,4.0,4.599769587717757,004-006,3.624844106531728,3.0,1.0,13,942,0.0,0.0,0.7152317880794702,0.9996998123827392,0.11666047548609992
CNC(=O)c1cc(Br)c2c(c1)C(C)(C)CO2,13,4.0,3.5728068897875347,003-004,2.724816351250269,2.0,1.0,6,316,0.0,0.0,0.6811594202898551,0.9996998123827392,0.035803029402273756
N#CC(C#N)(CCCCCF)CCC(F)(F)F,7,2.0,0.9037379889491004,000-001,0.9037379889491004,2.0,1.0,4,312,0.0,0.0,0.7142857142857143,0.9996998123827392,0.058505824807692064
CCN(CC)C(=O)COc1ccc(CCC(=O)NS(=O)(=O)CCC(C)C)c(Oc2ncc(C(F)(F)F)cc2Cl)c1,285,83.0,18.998013568189272,018-019,15.178752231614114,6.0,2.0,86,5287,0.0,0.0,0.6585365853658536,0.9996998123827392,0.04345795505560879
Cc1c(C=O)nc2ccc(Cl)nn12,5,3.0,2.664991281561828,001-003,2.570927671401117,3.0,1.0,3,98,0.0,0.0,0.6507936507936508,0.9997748592870545,0.03764257702768281
O=C(C=Cc1cccc(S(=O)(=O)Nc2ccc3ccccc3c2)c1)NO,19,6.0,4.685692864040528,004-006,2.7035810140153003,5.0,1.0,9,770,0.0,0.0,0.6542056074766356,0.9997748592870545,0.06562109660371251
COCCNc1nc(N)c2nc(O)n(Cc3ccccc3)c2n1,5,3.0,0.9024986171817864,000-001,0.9024986171817864,3.0,1.0,3,145,0.0,0.0,0.6454545454545455,0.9997748592870545,0.03914016812612431
CNS(=O)(=O)CCCCNC(=O)OC(C)(C)C,5,3.0,6.4928374030278135,006-008,3.807068669012601,3.0,1.0,3,146,0.0,0.0,0.44067796610169496,0.9998499061913696,0.05563110046575381
O[C@@H](CCc1ccccc1Cl)c1cccc(C=Cc2ccc3cc(F)c(F)cc3n2)c1,112,31.0,9.079530724508436,009-011,8.250253110658178,4.0,2.0,36,1719,0.0,0.0,0.6447368421052632,0.9996998123827392,0.02902643846704478
Nc1ncc(-c2ccc3[nH]c(C(=O)O)cc3c2)cc1OCc1c(Cl)cccc1Cl,135,17.0,5.976792471381084,004-006,4.714449854516396,4.0,1.0,20,1765,0.0,0.0,0.5606060606060606,0.9997748592870545,0.03871866288209791
CN1CCC(OC(=O)Oc2ccc(C(F)(F)F)cc2)N(c2nnc(C(C)(C)C)s2)C1=O,7,3.0,0.4,000-001,0.4,3.0,1.0,4,132,0.0,0.0,0.6759259259259259,0.9996998123827392,0.03558719161358903
C[C@H]1CN(S(C)(=O)=O)C[C@H]1Nc1c(C(N)=O)cnn2cc(Br)cc12,196,33.0,10.58269442649025,009-011,7.234232548463337,6.0,1.0,37,1796,0.0,0.0,0.7452830188679245,0.999624765478424,0.03213654147338052
CCN(C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)C(=O)CCNC(=O)Nc1ccc(C(C)(C)C)cc1,16,4.0,4.131194691251698,004-006,3.2315642568940794,4.0,1.0,6,327,0.0,0.0,0.6727272727272727,0.9996998123827392,0.020673725535562126
COc1ccc2ncnc(OCC3CCC(NCc4ccc5c(c4)OCCO5)CC3)c2c1,9,2.0,4.135753229762869,004-006,3.886659280217724,2.0,1.0,5,208,0.0,0.0,0.7407407407407407,0.999624765478424,0.034150839128650134
COC(=O)C(=Cc1cc(OC)cc(OC)c1)c1ccc(Oc2ccc(CBr)cc2)cc1,26,5.0,4.100898445550737,004-006,3.6995772758496175,3.0,1.0,9,873,0.0,0.0,0.6615384615384615,0.9996998123827392,0.031370335158340534
CC(C)(C)OC(=O)CC[C@H](N)C(=O)N1CCN(C(=O)OC2CCC2)CC1,35,6.0,4.544160836338749,004-006,3.0289114066848537,3.0,1.0,12,603,0.0,0.0,0.6587301587301587,0.9996998123827392,0.03930310385429281
Nc1cc(Oc2ccnc3[nH]ccc23)ccc1O,5,1.0,2.6225741549059465,001-003,2.2287592832649112,1.0,1.0,3,159,0.0,0.0,0.5054945054945055,0.9997748592870545,0.0484034243257081
CS(=O)(=O)Nc1ccccc1C(=O)N1CCCC(C(=O)Cl)C1,36,4.0,4.584128583082302,004-006,3.359894090154992,3.0,1.0,9,689,0.0,0.0,0.72,0.9996998123827392,0.034579412034802304
O=C(c1cc(Br)c(O)c(Br)c1)N1CCOc2cnccc21,19,4.0,5.902090654416035,004-006,4.642491517776197,3.0,1.0,6,317,0.0,0.0,0.7473684210526316,0.999624765478424,0.10199915339088705
CC(=O)OCc1ccc2oc(-c3ccccc3)nc2c1,9,5.0,2.634405292544728,001-003,2.3034998610293784,3.0,1.0,5,340,0.0,0.0,0.6022727272727273,0.9997748592870545,0.027654413863262173
CCn1nc(-c2cnccn2)cc1-c1cnc2[nH]c(C3CCCCC3)cc2c1,13,5.0,3.8545070427735246,003-004,2.9636310109098805,5.0,1.0,5,190,0.0,0.0,0.6695652173913044,0.9996998123827392,0.07475166875440642
COC/C=C/c1cc(CN(C(=O)OC(C)(C)C)C2CC2)cc(Br)c1C,21,6.0,6.425509440929632,006-008,3.9161933264176505,4.0,1.0,10,533,0.0,0.0,0.6306306306306306,0.9996998123827392,0.03148633718253335
CC(C)(C)OC(=O)n1c(-c2cnco2)c(Cl)c2cnc(Br)cc21,120,5.0,8.047586427761182,008-009,6.397039887201276,4.0,1.0,33,1423,0.0,0.0,0.7058823529411764,0.9996998123827392,0.03687126139344565
CCCc1ccc2c(Nc3cc(C)ccc3Sc3ccc(OS(=O)(=O)C(C)C)cc3)ccnc2n1,9999,-1.0,-1.0,NotSolved,15.485105445716588,-1.0,2.0,218,39042,0.0,0.0,0.7132352941176471,0.999624765478424,0.049421387413458806
CCCN1CCC(C(=O)N(C)c2ccc(-n3nc(C4CC4)c4c3-c3sc(NC(C)=O)nc3CC4)c(Cl)c2)CC1,28,7.0,4.437126608933576,004-006,3.339936076457588,4.0,1.0,7,478,0.0,0.0,0.4054054054054054,0.9997748592870545,0.03461907390099239
Cc1cc(Nc2nc(C(=O)c3ccc(F)cc3)nc3sccc23)n[nH]1,11,4.0,3.216500477264707,003-004,3.216500477264707,4.0,1.0,6,202,0.0,0.0,0.6902654867256637,0.9996998123827392,0.04330224269096572
CCCCC(C)c1cccc(C=NNc2cc(N3CCOCC3)c3nc(-c4ccncc4)cn3n2)c1,5,3.0,0.3,000-001,0.3,3.0,1.0,3,122,0.0,0.0,0.7202797202797202,0.9996998123827392,0.05593491787944871
CS(=O)(=O)N1CC[C@H](N(Cc2ccccc2Cl)c2ccc(C#N)c(Cl)c2)C1,19,6.0,6.021357007271604,006-008,5.67101358650076,3.0,1.0,10,455,0.0,0.0,0.7293233082706767,0.9996998123827392,0.04801605386366481
Cc1cc(Nc2cc(C3CCCC3)[nH]n2)nc(Nc2ccc(N)cc2)n1,13,6.0,1.446286822066935,001-003,1.446286822066935,5.0,1.0,6,276,0.0,0.0,0.7426470588235294,0.999624765478424,0.031682792442974006
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,43,2.0,4.668837052498157,004-006,3.5729047370419558,2.0,1.0,13,1331,0.0,0.0,0.6095238095238096,0.9997748592870545,0.06397635316307837
Cc1ccc(S(=O)(=O)n2cc(S(=O)(=O)N(C)C)c3cc(F)ccc32)cc1,5,2.0,1.9040050436585945,001-003,1.7791513355171638,2.0,1.0,3,134,0.0,0.0,0.5636363636363637,0.9997748592870545,0.07810563865641529
CCNCc1ccc(-c2ccc([C@H]3OC(C)(C)N(C(=O)OC(C)(C)C)[C@@H]3CF)cc2)cn1,13,3.0,5.332967937569283,004-006,3.850436970621708,3.0,1.0,7,339,0.0,0.0,0.5328467153284672,0.9997748592870545,0.03362837211315495
CCc1c(OCCCC(=O)O)cccc1-c1cnc(-c2ccc(OC(C)C)c(C#N)c2)nc1,81,8.0,6.391511175318057,006-008,4.925670429933339,4.0,1.0,18,1786,0.0,0.0,0.5962732919254659,0.9996998123827392,0.0341456266316581
O=C(O)c1cc(-c2ccnc(Nc3cccc(C(F)(F)F)c3)n2)ccn1,19,5.0,6.434262359165078,006-008,3.183265645761514,2.0,1.0,9,574,0.0,0.0,0.5546875,0.9997748592870545,0.0736946533680437
O=C(NCc1cn(-c2ccc(-n3ccccc3=O)cc2NCCO)cn1)c1ccc(Cl)s1,135,35.0,8.214360839784497,008-009,5.213125126018322,4.0,1.0,38,3259,0.0,0.0,0.6893939393939394,0.9996998123827392,0.029530073279347757
CCn1c(C)nc2cc(CO)ccc21,23,8.0,3.521291848193112,003-004,2.9248642274727974,3.0,1.0,12,667,0.0,0.0,0.6805555555555556,0.9996998123827392,0.03466458169558462
O=C(O)COc1cccc(COC(=O)N(c2ccccc2)c2ccccc2)c1Cl,17,9.0,3.3869106743047173,003-004,2.394704830564658,4.0,1.0,9,499,0.0,0.0,0.5636363636363637,0.9997748592870545,0.08137424137896032
CCC(CC)(c1ccc(OCC(=O)C(C)(C)C)c(C)c1)c1ccc2cc(C(=O)O)oc2c1,183,44.0,6.529158367236512,006-008,6.361835992748734,4.0,1.0,44,6928,0.0,0.0,0.4083333333333333,0.9997748592870545,0.032633987437606704
CCN1CCN(c2cc(-c3nc4cc(C)c([C@H](OC(C)(C)C)C(=O)O)c(-c5ccc(Cl)cc5)c4s3)ccn2)CC1,176,12.0,9.667899979215084,009-011,6.7475315212203215,5.0,1.0,36,3193,0.0,0.0,0.7017543859649122,0.9996998123827392,0.04589892544986962
COc1cc(-n2ccc(OCc3ccc(F)cc3)cc2=O)ccc1OCC(C)(C)O,57,7.0,6.3883921310829175,006-008,4.390042671074721,3.0,1.0,11,1770,0.0,0.0,0.6,0.9997748592870545,0.07989931507836545
COc1ncc(F)cc1C(=O)Nc1ccc(Cc2c[nH]c3ncc(C)cc23)c(F)n1,3,2.0,1.9931975838362617,001-003,1.9931975838362617,2.0,1.0,2,90,0.0,0.0,0.5,0.9997748592870545,0.030880614332633005
CCc1cnc(N(CCCN2CCc3ccc(CC(=O)O)cc3C2)Cc2ccc(OC(F)(F)F)cc2)nc1,747,108.0,19.56990358059808,019-021,12.097505755121809,5.0,2.0,117,11769,0.0,0.0,0.6934306569343065,0.9996998123827392,0.030511895959771218
Cc1cc(=O)c(CNC(=O)c2cc(Cl)cc(OC3CCNCC3)c2C)c(C)[nH]1,27,10.0,8.1828187330518,008-009,7.43752942119189,2.0,1.0,14,572,0.0,0.0,0.6644295302013423,0.9996998123827392,0.039341043923323715
C=C1CC[C@H]2[C@@H]3CCC4=C[C@@H](O)CC[C@@H]4[C@H]3CC[C@]12C,197,14.0,11.851271154792336,011-013,9.791290017865364,4.0,2.0,68,3765,0.0,0.0,0.7322834645669292,0.9996998123827392,0.03833217511794851
CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccc3[nH]ncc3c2)n1,9,3.0,2.5657514057887285,001-003,2.5657514057887285,3.0,1.0,4,213,0.0,0.0,0.6793893129770993,0.9996998123827392,0.07458357391814385
CCOC(=O)/C=C/c1ccc(N(C(=O)OC(C)(C)C)[C@@H]2CCN(Cc3ccc4c(c3)CCO4)C2)nc1,114,15.0,14.07945828880148,014-016,9.400128057149676,3.0,2.0,26,1605,0.0,0.0,0.6217948717948718,0.9996998123827392,0.026381107962243355
O=S(=O)(Cc1ccccc1)N1CCC(Cn2cnc3cc(-c4cnn(C5CCCCO5)c4)ccc32)CC1,1589,60.0,18.29143074761393,018-019,14.681666156425594,5.0,2.0,61,14675,0.0,0.0,0.6081871345029239,0.9997748592870545,0.023202051806377466
O=C(NC1CCOCC1)c1ccc(OCc2c(-c3ccc(F)cc3)noc2CO)nc1,11,6.0,1.115729581734139,001-003,1.115729581734139,5.0,1.0,6,238,0.0,0.0,0.6805555555555556,0.9996998123827392,0.05693874526650755
Cc1ccc(-c2nnc(CSc3nnc(-c4ccc(Cl)cc4Cl)n3-c3ccccc3Cl)o2)cc1,5,2.0,0.9859358290166452,000-001,0.9859358290166452,2.0,1.0,3,98,0.0,0.0,0.5441176470588236,0.9997748592870545,0.2123649940044272
CSCCCCCn1c(C)nc2c(Oc3ccccc3)nc(C)c(C)c21,15,6.0,2.4330988147007404,001-003,2.4330988147007404,6.0,1.0,6,507,0.0,0.0,0.6691729323308271,0.9996998123827392,0.038898037847263645
CC(C)COc1ccc(-c2noc(CN3CCCC(c4ccccc4)(c4ccccc4)C3=O)n2)cc1,311,15.0,10.10893569665356,009-011,6.792160501430523,6.0,2.0,28,3355,0.0,0.0,0.6551724137931034,0.9996998123827392,0.04336503742923836
Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1ccn(CCO)c(=O)c1,19,6.0,3.9942114945153007,003-004,2.71854036278142,4.0,1.0,7,394,0.0,0.0,0.6,0.9996998123827392,0.05152946005384662
O=C1c2ccccc2C(=O)N1Cc1cc(Nc2nccc3nc(-c4c(Cl)cccc4Cl)sc23)ncn1,70,5.0,6.927284204118038,006-008,4.681950766101394,3.0,1.0,16,1052,0.0,0.0,0.6344827586206896,0.9997748592870545,0.03896494642977821
CC(C)(C)OC(=O)N1CCN(c2ccccc2-c2ccc(Cn3ccc4cc(F)ccc43)cc2)CC1,24,4.0,3.2458052974901745,003-004,2.718675140952162,2.0,1.0,6,479,0.0,0.0,0.641025641025641,0.9997748592870545,0.036193630655148024
CC(C)n1c(C=O)c(-c2ccc(F)cc2)c(-c2ccccc2)c1C(=O)NCc1ccc(F)cc1,9,4.0,3.7841262777370392,003-004,3.611314195665968,4.0,1.0,5,317,0.0,0.0,0.6413793103448275,0.9996998123827392,0.03236809111944072
CCOc1cc(Br)c(Br)c(F)c1OCC,94,7.0,6.098788762066929,006-008,3.5556398352598038,3.0,1.0,14,3541,0.0,0.0,0.696969696969697,0.9996998123827392,0.053813841924477246
CC(O)(C1CCC(N)CC1)C(F)(F)F,77,16.0,11.128249685053031,011-013,6.599509727106366,5.0,1.0,27,1246,0.0,0.0,0.3913043478260869,0.9998499061913696,0.04066056071019053
COc1cn(-c2cccc(C(F)(F)F)c2)nc(N)c1=O,9,5.0,1.5272963458571311,001-003,1.5272963458571311,4.0,1.0,5,237,0.0,0.0,0.6170212765957447,0.9997748592870545,0.05587905081942557
O=C1c2c(Br)cccc2CN1CCc1cccc(-c2ncccn2)c1,15,4.0,3.653037213956893,003-004,3.1520624231144576,4.0,1.0,7,423,0.0,0.0,0.6407766990291262,0.9997748592870545,0.03237219161524563
CCCC(C)Oc1nc(N)c2nc(OC)n(C3CCCCO3)c2n1,9,4.0,5.202791393399351,004-006,5.202791393399351,4.0,1.0,5,163,0.0,0.0,0.6846846846846847,0.9996998123827392,0.12404068765101406
CCOC(=O)C=Cc1ccc(OCc2ccccc2)c(C2CCCC2)c1,13,3.0,4.536624629076947,004-006,2.6509957133605573,2.0,1.0,5,463,0.0,0.0,0.4869565217391304,0.9997748592870545,0.03188493228871847
CC(=O)OCc1c(B2OC(C)(C)C(C)(C)O2)cccc1N1CCOc2cc(C3CC3)cc(F)c2C1=O,7,3.0,3.363072870389838,003-004,2.6925983579841954,3.0,1.0,4,168,0.0,0.0,0.49375,0.9997748592870545,0.0165306856026034
CCN(CC)CCOc1cc(-c2nc(N)nc3sc(-c4nn[nH]n4)cc23)c(Cl)cc1Cl,128,9.0,6.271070841827322,006-008,4.4579489299784925,4.0,1.0,29,3527,0.0,0.0,0.607843137254902,0.999624765478424,0.02609255974388791
Cc1cccc(NC(=O)NC2CN(C(=O)C(C)(C)C)c3ccccc3N(CC(=O)c3ccccc3C)C2=O)c1,7,4.0,1.1650083686078647,001-003,1.1650083686078647,4.0,1.0,4,157,0.0,0.0,0.6739130434782609,0.9996998123827392,0.03964655834833941
COc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OCCCN1CC2CCOC(=O)C2C1,23,10.0,3.952334924230029,003-004,3.1653826981405726,5.0,1.0,10,584,0.0,0.0,0.6433121019108281,0.9997748592870545,0.1096643752760853
COc1ccc2ncc(=O)n(CCCCNC3CC(=O)N(c4ccc5c(c4)NC(=O)CO5)C3)c2c1,43,5.0,7.156450072777107,006-008,4.134511544921775,4.0,1.0,10,443,0.0,0.0,0.5844155844155844,0.9997748592870545,0.03368106227334955
CNC(=O)[C@H](CC(C)C)NC(=O)c1nc(Br)n2c1CN(C(=O)OC(C)(C)C)CC2,76,11.0,9.808235930043642,009-011,5.585159776153911,5.0,1.0,15,654,0.0,0.0,0.6805555555555556,0.9996998123827392,0.04445788738175516
CC#CCOc1cc(OCc2c(F)cccc2F)ncn1,4,1.0,5.71307231341272,004-006,4.010810929781663,1.0,1.0,2,67,0.0,0.0,0.6534653465346535,0.9996998123827392,0.019103427575894782
Cn1nc(C(C)(C)C)cc1NC(=O)Nc1cccc(C#Cc2cnc(NCCCN3CCCCC3)nc2)c1,21,4.0,2.9493492110102664,001-003,1.8151767505841088,3.0,1.0,8,645,0.0,0.0,0.7473684210526316,0.999624765478424,0.050781133835604675
O=C(CCC1CCCC1)Nc1c(Cl)cc(N2CCc3ccccc3C2)cc1C(F)(F)F,5,3.0,2.01689985444676,001-003,2.01689985444676,3.0,1.0,3,146,0.0,0.0,0.6453900709219857,0.9996998123827392,0.04274632836678838
CC(C)(C)c1nc(C2CC2)cc(N2CCN(CCCSc3ncccn3)CC2)n1,74,20.0,5.769277254306791,004-006,3.676229043465177,4.0,1.0,22,1571,0.0,0.0,0.7079646017699115,0.9996998123827392,0.0723937202146161
CCc1nc(N)nc(N)c1-c1ccc(NCc2ccc(S(C)(=O)=O)cc2)c(C)c1,57,9.0,5.351474598074653,004-006,3.7217330644075335,3.0,1.0,16,1240,0.0,0.0,0.676056338028169,0.9996998123827392,0.09163983844102508
COCCCCCCCc1ccc([C@H]2CC[C@](N)(C(=O)OC)C2)cc1,53,4.0,6.263189324445012,006-008,5.008885403166761,4.0,1.0,17,964,0.0,0.0,0.6363636363636364,0.9996998123827392,0.045213756341469846
