smiles,n_iter,first_soln_time,lowest_cost_route_found,lowest_cost_route_(binned),best_route_cost_lower_bound,lowest_depth_route_found,best_route_depth_lower_bound,num_calls_rxn_model,num_nodes_in_tree,is_purchasable,constant-0,Tanimoto-distance,Tanimoto-distance-TIMES10,Tanimoto-distance-EXP,Tanimoto-distance-SQRT,Tanimoto-distance-NUM_NEIGHBORS_TO_1,Tanimoto-distance-NUM_NEIGHBORS_TO_1_TIMES1000
COc1cc(CCNC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)ccc1O,5,2.0,1.7218835090096736,001-003,1.7218835090096736,2.0,1.0,3,169,0.0,0.0,0.6067415730337078,6.067415730337078,0.8344442471277409,0.7789361803342478,0.000150093808630394,0.150093808630394
CS(=O)(=O)c1cccc(-c2ccc(CN(Cc3ccccc3)S(=O)(=O)c3cccc(Cl)c3)s2)c1,15,4.0,3.8970165034489863,003-004,3.1362191596210813,3.0,1.0,6,225,0.0,0.0,0.6149068322981366,6.149068322981366,0.8494842793311741,0.7841599532608998,0.000225140712945591,0.225140712945591
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1ccc(Nc2ncncc2I)cc1,18,7.0,3.948594161150258,003-004,3.013336612554268,5.0,1.0,7,594,0.0,0.0,0.6231884057971014,6.231884057971015,0.8648645177092373,0.7894228308055838,0.000150093808630394,0.150093808630394
CC/C(=C\CCC(CC)(CC)O[Si](CC)(CC)CC)c1cc(CO)cs1,9999,-1.0,-1.0,NotSolved,19.571331074074248,-1.0,3.0,628,69803,0.0,0.0,0.61,6.1,0.8404313987816374,0.7810249675906654,0.000300187617260788,0.300187617260788
C=C(CC(C(F)F)N1C(=O)c2ccccc2C1=O)CN1C(=O)c2ccccc2C1=O,17,7.0,6.721320851241153,006-008,4.05737906807248,3.0,1.0,7,325,0.0,0.0,0.6390977443609023,6.390977443609023,0.89477054043463,0.7994358913389505,0.000150093808630394,0.150093808630394
CCOC(=O)c1cnn(-c2cccc(-c3cc(F)ccc3CCc3ccc(OCCCBr)cc3C)n2)c1C(F)(F)F,568,27.0,11.5531718299513,011-013,7.345181552133717,3.0,2.0,79,9942,0.0,0.0,0.4716981132075472,4.716981132075472,0.6027134726575873,0.6868028197434451,7.5046904315197e-05,0.075046904315197
CCN(CCCN)CCc1ccc(Cl)cc1,21,8.0,2.078788901083123,001-003,2.0262075115484675,3.0,1.0,10,789,0.0,0.0,0.5,5.0,0.6487212707001282,0.7071067811865476,0.000150093808630394,0.150093808630394
Cn1c(-c2ccccn2)nc(-c2ccc(-c3nnco3)cc2)c1I,16,6.0,5.154940488343514,004-006,4.022025062240645,3.0,1.0,7,360,0.0,0.0,0.6416666666666666,6.416666666666666,0.8996443162356247,0.801040989379861,0.000225140712945591,0.225140712945591
Nc1nc(N)c2c(OCC3CCC(Cc4ccccc4F)CC3)cccc2n1,13,7.0,5.13171855676852,004-006,2.69714284036109,5.0,1.0,7,312,0.0,0.0,0.7410071942446044,7.410071942446043,1.098047592139301,0.8608177474033655,0.000300187617260788,0.300187617260788
CN(C)S(=O)(=O)NC(=O)c1cc(F)c(COc2ccc(C#N)c(Cl)c2)cc1F,19,9.0,4.6735533706210175,004-006,4.6735533706210175,3.0,1.0,9,524,0.0,0.0,0.7222222222222222,7.222222222222222,1.0590036942128713,0.8498365855987975,0.000225140712945591,0.225140712945591
C(#Cc1ccc2[nH]ccc2c1)CCN1CCC(Cc2ccccc2)CC1,3,2.0,1.077731565867882,001-003,1.077731565867882,2.0,1.0,2,143,0.0,0.0,0.5913043478260869,5.913043478260869,0.8063429790169132,0.768963164154231,0.000150093808630394,0.150093808630394
CCc1sc2cc(Oc3ccnc4cc(C(=O)N5CC[C@@H](OC)C5)sc34)ccc2c1C(=O)NC,35,5.0,6.841023858610014,006-008,4.857525670238163,3.0,1.0,9,372,0.0,0.0,0.6766917293233083,6.766917293233083,0.9673584002129931,0.8226127456606227,0.000225140712945591,0.225140712945591
COc1cc2ncnc(Cl)c2cc1OCc1ccccc1,3,2.0,1.8120563504013665,001-003,1.2010969068553383,2.0,1.0,2,126,0.0,0.0,0.40816326530612246,4.081632653061225,0.5040527007501314,0.6388765649999399,7.5046904315197e-05,0.075046904315197
CN1CCC(c2nc3cc(-c4ccc(Cl)cc4Cl)nc(NCCNc4ccc(C#N)c(N)n4)n3n2)CC1,5,3.0,1.3458533745058348,001-003,1.3458533745058348,3.0,1.0,3,165,0.0,0.0,0.6826347305389222,6.826347305389222,0.979085225329754,0.8262171207006801,0.000225140712945591,0.225140712945591
Nc1ccc(-c2ncon2)cc1,5,2.0,1.741168474906497,001-003,1.741168474906497,2.0,1.0,3,109,0.0,0.0,0.38888888888888884,3.8888888888888884,0.47534061549062234,0.6236095644623235,0.000150093808630394,0.150093808630394
CC(C)(C)OC(=O)N1CCN(c2nc(-c3cccc(F)c3F)cs2)CC1,7,2.0,0.7046068820897337,000-001,0.7046068820897337,2.0,1.0,4,173,0.0,0.0,0.5377358490566038,5.377358490566038,0.7121259587624558,0.7333047450116519,0.000150093808630394,0.150093808630394
CCCCC1(CCCC)C(=O)C(C2=NS(=O)(=O)c3cc(C=O)ccc3N2)=C(O)c2cc(F)ccc21,27,3.0,3.8194243589126,003-004,3.259204971485318,2.0,1.0,11,859,0.0,0.0,0.610738255033557,6.10738255033557,0.8417906081855635,0.7814974440352042,0.000225140712945591,0.225140712945591
C=CCOc1ccc2c(N3CCCC3)cc(C)nc2c1,9,4.0,1.6587838918342537,001-003,1.6587838918342537,4.0,1.0,5,209,0.0,0.0,0.6991150442477876,6.991150442477876,1.0119714137277902,0.8361309970619362,0.000225140712945591,0.225140712945591
C1=C(COCc2ccccc2)CCN(Cc2ccccc2)C1,3,2.0,3.7184131829603584,003-004,3.494462456227261,2.0,1.0,2,88,0.0,0.0,0.5508474576271186,5.508474576271186,0.7347224989306342,0.7421909846037734,0.000150093808630394,0.150093808630394
Cc1nc2c(OCC3CCCCC3)cccn2c1C(=O)O,5,3.0,0.94480440224052,000-001,0.94480440224052,3.0,1.0,3,132,0.0,0.0,0.6947368421052631,6.947368421052631,1.003181851454034,0.8335087534664907,0.000225140712945591,0.225140712945591
CC(C)Oc1cccc2nc(-c3c(F)cccc3Cl)c(Nc3ccc4c(c3)OCCO4)n12,3,2.0,0.2,000-001,0.2,2.0,1.0,2,52,0.0,0.0,0.7515923566878981,7.515923566878982,1.120373721105,0.8669442638877647,0.000300187617260788,0.300187617260788
Cc1ccc(C(=O)Nc2ccon2)cc1-n1cnc2c(C#N)cc(N3CCN(C)CC3)cc2c1=O,629,12.0,11.40971631231904,011-013,7.374742748095251,6.0,1.0,128,15873,0.0,0.0,0.564625850340136,5.64625850340136,0.7587896090677637,0.7514158970504523,0.000150093808630394,0.150093808630394
Nc1cc(Oc2ccccc2)cc2nc(-c3ccccn3)nn12,3,2.0,2.267458290474831,001-003,2.0786582858445724,2.0,1.0,2,55,0.0,0.0,0.63,6.3,0.8776105792643432,0.7937253933193772,0.000150093808630394,0.150093808630394
CC(=O)Oc1c(C(=O)N(CCO)CC(C)(F)F)nn(-c2ccccc2Cl)c1-c1ccc(Cl)cc1,1368,9.0,11.350033788094258,011-013,8.213445113502972,2.0,2.0,73,11685,0.0,0.0,0.32773109243697474,3.2773109243697474,0.38781572796221586,0.5724780279075999,0.000150093808630394,0.150093808630394
CN(CC1CCCc2ccccc21)c1ccc(Oc2nc(O)c3ccncc3n2)cc1,19,6.0,5.194151512632322,004-006,5.019174071288063,5.0,1.0,6,316,0.0,0.0,0.7354838709677419,7.354838709677419,1.086491340872442,0.8576035628236055,0.000225140712945591,0.225140712945591
Nc1ccccc1Sc1ccc(Cl)cc1,3,1.0,0.929017154935934,000-001,0.929017154935934,1.0,1.0,2,158,0.0,0.0,0.6056338028169015,6.056338028169015,0.8324132295844511,0.7782247765375383,0.000150093808630394,0.150093808630394
CCCSCCCN(CC)C[C@@H](O)COc1ccc(C#N)cc1,5,2.0,5.124739889820048,004-006,1.6857063312162164,2.0,1.0,3,197,0.0,0.0,0.648936170212766,6.48936170212766,0.9135041031782203,0.8055657454315979,0.000225140712945591,0.225140712945591
CS(=O)(=O)c1ccc(C(CC2CCCC2)C(=O)Nc2ccc3ccccc3n2)cc1C#N,5,3.0,3.0512078610675584,003-004,1.5854481685110366,3.0,1.0,3,207,0.0,0.0,0.6183206106870229,6.183206106870229,0.8558087979048548,0.7863336509949341,0.000150093808630394,0.150093808630394
OB(O)c1cc(-c2ccc(Cl)cc2)ccc1Br,7,2.0,2.782894244948672,001-003,2.1671565413614973,2.0,1.0,4,500,0.0,0.0,0.5277777777777778,5.277777777777778,0.6951610952772724,0.7264831572567789,0.000150093808630394,0.150093808630394
COC(C)(CC(=O)Nc1cccc(OCc2ccccc2)c1)OC,21,5.0,4.175797024290477,004-006,3.924937165730303,2.0,1.0,8,501,0.0,0.0,0.5212765957446808,5.212765957446807,0.6841762902197974,0.7219948723811553,0.000150093808630394,0.150093808630394
COc1ccc(-c2ccc3ncnc(N4CCNCC4)c3n2)cc1C,3,2.0,2.165234200060634,001-003,1.941048976189217,2.0,1.0,2,97,0.0,0.0,0.6475409836065573,6.475409836065573,0.9108362693782885,0.8046993125426151,0.000150093808630394,0.150093808630394
CN(C)c1cc[n+]([O-])c(N[C@@H]2CC[C@H](NCc3ccccc3)CC2)c1,5,3.0,2.04890302587883,001-003,1.559685698349395,3.0,1.0,3,106,0.0,0.0,0.5408163265306123,5.408163265306123,0.7174082560328388,0.7354021529276429,0.000150093808630394,0.150093808630394
COc1ccc2c(c1NS(C)(=O)=O)CCCC2C1=NCCN1,15,3.0,3.754216222479952,003-004,2.977352569007374,3.0,1.0,8,304,0.0,0.0,0.7572815533980582,7.572815533980583,1.132471324495925,0.870219255933847,0.000300187617260788,0.300187617260788
CCN1CCC(CC2CCNCC2)CC1,295,34.0,10.296907428237835,009-011,6.533742902749292,3.0,1.0,98,10748,0.0,0.0,0.6461538461538461,6.461538461538461,0.9081875143414091,0.8038369524685003,0.000150093808630394,0.150093808630394
O=C1CC(Nc2ncnc3ccc(C(c4ccc(Cl)cc4)c4ccc(Cl)cc4)cc23)CCN1c1ccccc1,16,3.0,4.859039626057709,004-006,3.733509018922181,3.0,1.0,5,205,0.0,0.0,0.47096774193548385,4.709677419354838,0.6015433241532524,0.6862708954454384,0.000150093808630394,0.150093808630394
C[C@H]1C[C@@](N)(CO[Si](C)(C)C(C)(C)C)CCN1C(=O)OCc1ccccc1,7,2.0,3.940948229573567,003-004,2.735811862896354,2.0,1.0,4,178,0.0,0.0,0.4571428571428572,4.571428571428572,0.5795545187778448,0.6761234037828133,0.000150093808630394,0.150093808630394
Nc1cc(-c2c(F)cncc2F)c(-c2cccnc2)nc1N,526,79.0,10.630100077395507,009-011,7.4243071857985665,5.0,2.0,84,7926,0.0,0.0,0.711864406779661,7.11864406779661,1.0377869830267779,0.8437205738748232,0.000225140712945591,0.225140712945591
COC[C@H](C)Oc1cc(Oc2ccc(-c3ncon3)cc2)cc(C(=O)Nc2ccn(C)n2)c1,33,9.0,5.926005523016025,004-006,4.497287012326358,3.0,1.0,14,839,0.0,0.0,0.45070422535211263,4.507042253521126,0.5694170196716779,0.6713450866373513,0.000150093808630394,0.150093808630394
CC(=O)Nc1ccc2snc(NCCNC(=O)c3ccccn3)c2c1,7,4.0,4.005850807659158,004-006,3.4895053482976905,4.0,1.0,4,163,0.0,0.0,0.7155963302752293,7.155963302752292,1.0454060562040732,0.8459292702556339,0.000225140712945591,0.225140712945591
COc1ccccc1Oc1cccc(CN2Cc3cccc(I)c3C2=O)c1,5,2.0,1.9920623619436448,001-003,1.5494398048927471,2.0,1.0,3,201,0.0,0.0,0.5,5.0,0.6487212707001282,0.7071067811865476,0.000150093808630394,0.150093808630394
CCOC(=O)C(=O)Nc1cc(C(C)C)ccc1CCNC(=O)OC(C)(C)C,7,3.0,2.444616133125157,001-003,2.444616133125157,3.0,1.0,4,181,0.0,0.0,0.6637931034482758,6.637931034482758,0.9421451380339698,0.8147349897041833,0.000225140712945591,0.225140712945591
NC(=O)c1cc(F)c(NC2(C(N)=O)CCCC2)nc1Nc1cnc2ccccc2c1,9,5.0,2.33243444883586,001-003,2.33243444883586,3.0,1.0,5,308,0.0,0.0,0.6581196581196581,6.581196581196581,0.9311576816117377,0.8112457445926345,0.000225140712945591,0.225140712945591
CC(=O)N1CCc2c(c(Nc3cccc(C(=O)O)c3)nn2CC2CC2)C1,91,18.0,7.981962624163026,006-008,6.547858291295386,3.0,1.0,34,1871,0.0,0.0,0.7131782945736433,7.1317829457364335,1.040466166158097,0.8444988422571361,0.000225140712945591,0.225140712945591
CN(C)CCN1CCC[C@H](NC(=O)OC(C)(C)C)CC1,19,7.0,2.649219786969023,001-003,1.9793581181288644,3.0,1.0,7,864,0.0,0.0,0.5949367088607596,5.9493670886075956,0.8129161997973862,0.7713214043839051,0.000150093808630394,0.150093808630394
COc1cc(-c2nc3ccccc3o2)ccc1B1OC(C)(C)C(C)(C)O1,7,3.0,3.3453235876319973,003-004,2.387821157735847,3.0,1.0,4,248,0.0,0.0,0.5765765765765766,5.7657657657657655,0.7799345190496525,0.7593263966019992,0.000150093808630394,0.150093808630394
[N-]=[N+]=NCc1ccc(F)c(Oc2cnccn2)c1,15,6.0,3.076114091688245,003-004,2.553163690832005,3.0,1.0,7,469,0.0,0.0,0.6923076923076923,6.923076923076923,0.9983217280388541,0.8320502943378437,0.000225140712945591,0.225140712945591
O=C1Nc2cccc3c2C1(CCCCN1CCc2c([nH]c4ccc(O)cc24)C1)CCC3,9999,-1.0,-1.0,NotSolved,9.325588214719048,-1.0,2.0,746,151036,0.0,0.0,0.7796610169491526,7.796610169491526,1.1807329086960956,0.8829841544156682,0.000300187617260788,0.300187617260788
COc1cc2c(cc1Nc1ccc(Cl)cc1)C[C@@H]1[C@@H]3CCCC[C@]23CCN1C(=O)OCc1ccccc1,21,7.0,6.003868932489111,006-008,4.353143693286942,3.0,1.0,9,573,0.0,0.0,0.4177215189873418,4.177215189873418,0.5184977427266388,0.6463137929731515,0.000150093808630394,0.150093808630394
Clc1ccccc1CN1Cc2ncnc(Nc3cnc4ccccc4c3)c2C1,138,29.0,9.87485840530426,009-011,9.485829336327846,4.0,2.0,52,2679,0.0,0.0,0.6991869918699187,6.991869918699187,1.012116175494374,0.8361740200878754,0.000225140712945591,0.225140712945591
CCC(C)Oc1cc(F)ccc1C=CC(=O)O,11,2.0,4.756750903675784,004-006,3.2040028840555115,2.0,1.0,6,223,0.0,0.0,0.6233766233766234,6.233766233766234,0.8652155510291815,0.7895420339517227,0.000150093808630394,0.150093808630394
COc1ccc(CNc2cc(F)cc(Cn3c(C(=O)c4cc(C)cc(C#N)c4)c(C(C)C)c(=O)[nH]c3=O)c2)cc1,7,2.0,2.7984853307331004,001-003,2.22183671502863,2.0,1.0,4,223,0.0,0.0,0.6466666666666667,6.466666666666667,0.9091663229961988,0.8041558721209879,0.000225140712945591,0.225140712945591
N#Cc1c(F)cc(I)cc1Cl,11,2.0,4.126906084775742,004-006,2.812769738092346,2.0,1.0,6,449,0.0,0.0,0.5833333333333333,5.833333333333332,0.7920018256557555,0.7637626158259733,0.000150093808630394,0.150093808630394
CCCCCCc1cc2c(cc1O)C(=O)C(C)(C)C2,81,27.0,6.828202363078343,006-008,4.419143147980922,4.0,1.0,33,2327,0.0,0.0,0.7,7.0,1.0137527074704766,0.8366600265340756,0.000225140712945591,0.225140712945591
CCCc1c(Cc2ccc(-c3ccccc3-c3noc(=O)[nH]3)cc2)c(=O)n(CC(N)=O)c2ncnn12,9,4.0,2.8669302786036006,001-003,2.4429899839761644,3.0,1.0,5,270,0.0,0.0,0.43827160493827155,4.382716049382715,0.5500258449264988,0.6620208493229436,7.5046904315197e-05,0.075046904315197
CS(=O)(=O)Nc1ccccc1N1CCNCC1,7,3.0,3.49285194677903,003-004,2.742346059223838,3.0,1.0,4,263,0.0,0.0,0.48571428571428577,4.857142857142858,0.6253355482795739,0.6969320524371696,7.5046904315197e-05,0.075046904315197
CCOc1cc(C=O)c(-c2ccc(F)c(F)c2F)cc1C,35,5.0,5.764335020049931,004-006,3.870963749259606,2.0,1.0,13,1418,0.0,0.0,0.7294117647058824,7.294117647058824,1.0738603309626518,0.8540560664885429,0.000225140712945591,0.225140712945591
N=C(N)c1ccc2[nH]c(-c3cc(C(CO)(CO)C(=O)O)cc(-c4cc(CNC(N)=O)ccc4O)c3O)nc2c1,25,5.0,5.173467861892885,004-006,3.63537385773252,3.0,1.0,13,951,0.0,0.0,0.3589743589743589,3.5897435897435894,0.4318600867397593,0.599144689515278,0.000150093808630394,0.150093808630394
CCOC(=O)N1c2ccc(C(F)(F)F)cc2N(C(c2ccc(Cl)c(Cl)c2)c2nnn(C)n2)CC1CC,864,246.0,20.277727166675547,019-021,15.107895432147952,5.0,3.0,260,11018,0.0,0.0,0.6274509803921569,6.2745098039215685,0.8728306077905659,0.7921180343813394,0.000225140712945591,0.225140712945591
O=C(Nc1nc(NCc2ccccc2)ncc1-c1nnn[nH]1)c1cccs1,7,3.0,2.57314165893823,001-003,2.57314165893823,3.0,1.0,3,154,0.0,0.0,0.7,7.0,1.0137527074704766,0.8366600265340756,0.000225140712945591,0.225140712945591
Cc1cc(N2CCN(Cc3ccc(F)cc3)C2=O)sc1C(=O)NC1Cc2ccccc2C1,37,4.0,5.8675646894187,004-006,4.682204305041795,4.0,1.0,14,509,0.0,0.0,0.7039473684210527,7.0394736842105265,1.0217174408422358,0.83901571404894,0.000225140712945591,0.225140712945591
N#Cc1cc(Br)c(OCC23CC4CC(CC(C4)C2)C3)cc1F,3,2.0,1.759632765662544,001-003,1.759632765662544,2.0,1.0,2,154,0.0,0.0,0.6136363636363636,6.136363636363637,0.847136059499549,0.7833494518006403,0.000150093808630394,0.150093808630394
CCN(Cc1ccccc1)C(=O)C1CCCc2c1c1c(OC)cccc1n2CCF,239,51.0,10.983850922572678,009-011,7.762574735720456,5.0,2.0,51,4900,0.0,0.0,0.6330935251798562,6.330935251798562,0.8834280084116868,0.7956717446157405,0.000150093808630394,0.150093808630394
CC(C)(C)OC(=O)NC1(C(=O)N[C@H](C#N)Cc2ccc(-c3ccc(F)c(F)c3)cc2)CCOCC1,47,7.0,4.605038666734541,004-006,3.337308343692402,4.0,1.0,21,1418,0.0,0.0,0.648,6.48,0.9117135758847486,0.8049844718999243,0.000225140712945591,0.225140712945591
CC(C)(C)OC(=O)N[C@H]1CCN(Cc2ccc3ccnc(Cl)c3c2)C1=O,7,3.0,2.570802881203624,001-003,2.241735599664316,3.0,1.0,4,193,0.0,0.0,0.6764705882352942,6.764705882352942,0.9669233845375489,0.8224783208299743,0.000225140712945591,0.225140712945591
CCN(CC)CCOc1ccc(C#Cc2ccc(Br)cn2)cc1,8,2.0,2.359080734952346,001-003,2.112747112003837,2.0,1.0,4,272,0.0,0.0,0.6788990825688073,6.788990825688073,0.9717058515779899,0.8239533254795488,0.000225140712945591,0.225140712945591
C[C@H]1COCCN1c1nc(-c2ccc(NC(=O)NC3CC3)cc2)nc2c1CN(C(=O)CCNC(N)=O)C2,7,2.0,3.502417260627141,003-004,2.384976991556151,2.0,1.0,4,180,0.0,0.0,0.6851851851851851,6.851851851851851,0.984139234709281,0.8277591347639632,0.000225140712945591,0.225140712945591
COCCN1C[C@@H](NC(=O)Nc2c(Cl)c(-c3cccnc3)nn2-c2ccccc2)[C@H](c2ccc(F)c(F)c2)C1,3,2.0,0.440873841976299,000-001,0.440873841976299,2.0,1.0,2,134,0.0,0.0,0.6710526315789473,6.7105263157894735,0.9562954956123422,0.8191780219091253,0.000225140712945591,0.225140712945591
CCOc1ccc(Cc2nc3cc(C(=O)N4CCCC4)ccc3n2CC2CC2)nc1,45,4.0,5.833863913137945,004-006,3.4901038507820217,3.0,1.0,14,830,0.0,0.0,0.549618320610687,5.4961832061068705,0.7325915971473687,0.7413624758582585,0.000150093808630394,0.150093808630394
CCOc1ccc(C=O)c([N+](=O)[O-])c1,5,2.0,1.87837839978902,001-003,1.87837839978902,2.0,1.0,3,248,0.0,0.0,0.6129032258064516,6.129032258064516,0.8457823504656208,0.7828813612588127,0.000150093808630394,0.150093808630394
CC(=O)N1CCS(=O)c2ccccc2C1,7,4.0,3.991411559936041,003-004,2.5283017724438706,3.0,1.0,4,152,0.0,0.0,0.7272727272727273,7.272727272727273,1.0694290071569563,0.8528028654224418,0.000225140712945591,0.225140712945591
O=C1Cc2ccccc2Sc2cc(Cc3nnn[nH]3)ccc21,11,4.0,3.2942861907766474,003-004,2.532367468934849,4.0,1.0,4,301,0.0,0.0,0.47,4.699999999999999,0.5999941932173602,0.6855654600401044,0.000150093808630394,0.150093808630394
COc1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1cccc(SC)c1S2,9,5.0,3.405778703058584,003-004,1.7937043216361097,3.0,1.0,5,349,0.0,0.0,0.7445255474452555,7.445255474452555,1.105442265508478,0.8628589383237885,0.000300187617260788,0.300187617260788
CC(=O)c1ccc2c(c1)cc(-c1cc3ccccc3nc1Cl)n2C(=O)OC(C)(C)C,75,8.0,7.359589992982146,006-008,5.853125785093829,3.0,1.0,27,1799,0.0,0.0,0.35036496350364965,3.5036496350364965,0.41958555097794026,0.5919163484003881,7.5046904315197e-05,0.075046904315197
CC(C)(N)CCc1ccc(-c2ccnc(NC3CC(C)(C)NC(C)(C)C3)n2)s1,29,8.0,5.718906379940224,004-006,4.14288891175127,3.0,1.0,12,636,0.0,0.0,0.5283018867924528,5.283018867924528,0.6960497773514343,0.726843784311631,0.000225140712945591,0.225140712945591
COc1ccc(-c2nc(N)cnc2-c2ccc(=O)n(C(C)C)c2)cc1,96,27.0,6.157494676242179,006-008,4.782556092314314,4.0,1.0,31,1769,0.0,0.0,0.628099173553719,6.2809917355371905,0.8740449573073084,0.7925270806437589,0.000150093808630394,0.150093808630394
C[C@H](NC(=O)c1c(CN2CCC(N3CCCCC3)CC2)c(-c2ccccc2)nc2cc(Cl)ccc12)C1CCCCC1,3,2.0,2.210122141626493,001-003,1.747854938889294,2.0,1.0,2,49,0.0,0.0,0.5531914893617021,5.531914893617022,0.7387935129478376,0.74376843799781,0.000150093808630394,0.150093808630394
CCc1noc(C)c1-c1[nH]c2ccccc2c1CCCN(C)C,41,5.0,6.597865257831682,006-008,4.523640370539701,3.0,1.0,16,983,0.0,0.0,0.6019417475728155,6.019417475728154,0.825660332416412,0.7758490494760018,0.000150093808630394,0.150093808630394
Cc1c(OCC(=O)OC(C)(C)C)cccc1C(C)O,15,2.0,3.571953936623597,003-004,3.4472810615800675,2.0,1.0,6,595,0.0,0.0,0.5731707317073171,5.731707317073171,0.7738826499140796,0.7570803997643296,0.000150093808630394,0.150093808630394
O=C(NOCC(O)CO)c1cc2snnc2c(F)c1Nc1ccc(I)cc1F,119,49.0,11.034125260745087,011-013,9.880011412591998,6.0,1.0,49,1786,0.0,0.0,0.5573770491803278,5.573770491803279,0.7460865893650956,0.7465768876548,0.000150093808630394,0.150093808630394
CC(C)(C)OC(=O)N1CCc2c(n(CCNC(=O)Nc3ccccc3)c3ccccc23)CC1,39,11.0,5.350236547389054,004-006,3.9356811953584794,4.0,1.0,14,1173,0.0,0.0,0.44525547445255476,4.452554744525548,0.5608889121399105,0.66727466192907,0.000150093808630394,0.150093808630394
CCOC(=O)Cn1cc(C[C@@H](NC(=O)OC(C)(C)C)C(=O)O)c2ccccc21,5,1.0,1.3778061891280011,001-003,1.3778061891280011,1.0,1.0,3,106,0.0,0.0,0.5089285714285714,5.0892857142857135,0.663507909881752,0.7133922984085064,0.000150093808630394,0.150093808630394
CC1(C)OB(c2ccc(P(=O)(O)O)cc2)OC1(C)C,5,3.0,3.0917414136438937,003-004,2.056920568817966,3.0,1.0,3,135,0.0,0.0,0.3538461538461538,3.5384615384615383,0.42453601023441956,0.5948496901286524,7.5046904315197e-05,0.075046904315197
COc1cccc(F)c1C1CC(C)C(=O)N1Cc1ccnc(-c2nc(C)cs2)c1,1315,31.0,11.33051132003894,011-013,10.0,7.0,1.0,31,1454,0.0,0.0,0.7730496453900709,7.7304964539007095,1.1663628284786736,0.8792324183002301,0.000300187617260788,0.300187617260788
CC(=O)c1ccc(NC(=O)c2nc(C#N)cn2COCC[Si](C)(C)C)c(C2=CCCCC2)c1,5,2.0,1.403919336406792,001-003,1.403919336406792,2.0,1.0,3,171,0.0,0.0,0.5950413223140496,5.950413223140496,0.8131058651421728,0.7713892158398701,0.000225140712945591,0.225140712945591
Nc1cc(CCCN2CCN(c3ccc(F)cc3F)CC2)nc2nc(-c3ccco3)nn12,188,12.0,6.884290474121693,006-008,4.214450566063794,4.0,1.0,43,3453,0.0,0.0,0.6328125,6.328125,0.8828987920819169,0.795495128834866,0.000225140712945591,0.225140712945591
O=Cc1ccc(CNc2ccccn2)cc1,5,1.0,1.817856879659006,001-003,1.817856879659006,1.0,1.0,3,182,0.0,0.0,0.6282051282051282,6.282051282051282,0.8742435316072346,0.792593923901217,0.000150093808630394,0.150093808630394
COc1cc(C(F)(F)F)nc2ccc(-c3oc4ccccc4c3Br)cc12,39,4.0,6.012738843807895,006-008,4.700274551797588,3.0,1.0,8,969,0.0,0.0,0.6756756756756757,6.756756756756756,0.9653604737063957,0.8219949365267865,0.000225140712945591,0.225140712945591
O=c1c2ccc(Cl)cc2oc2c(CBr)cccc12,6,3.0,0.9748159311887432,000-001,0.725659441054094,3.0,1.0,3,249,0.0,0.0,0.7209302325581395,7.209302325581395,1.0563452004646674,0.8490761052804039,0.000225140712945591,0.225140712945591
Cc1nn(Cc2ccc(C(=O)NN)nc2)c(C)c1-c1ccc(C#N)c(Cl)c1,169,11.0,9.561280691782397,009-011,7.550768567677401,4.0,2.0,25,2583,0.0,0.0,0.5862068965517242,5.862068965517242,0.79715866188822,0.7656414934887765,0.000225140712945591,0.225140712945591
CC(=O)OC(c1cn2c(n1)CN(Cc1ccccc1)CC2)C1(Br)C(=O)N2C(C(=O)OCc3ccc([N+](=O)[O-])cc3)=CS[C@@H]21,73,8.0,10.9837278231219,009-011,6.920141654500971,3.0,1.0,28,1131,0.0,0.0,0.5978835978835979,5.9788359788359795,0.8182665422066191,0.7732293307186413,0.000150093808630394,0.150093808630394
N#Cc1ccc(-c2ccc3c(c2)CCc2nn(-c4ccccn4)c(O)c2-3)cc1,5,3.0,0.7704912111413859,000-001,0.7704912111413859,3.0,1.0,3,367,0.0,0.0,0.6608695652173913,6.608695652173912,0.9364754942214608,0.8129388446970603,0.000225140712945591,0.225140712945591
Cc1ccc(S(=O)(=O)OCC2CC3CN(C(=O)Cc4ccccc4N4CCCC4)CC3C(O)(c3ccccc3F)C2)cc1,13,3.0,4.56105976443368,004-006,3.246612118814905,3.0,1.0,7,507,0.0,0.0,0.6470588235294117,6.470588235294117,0.9099151624935604,0.8043996665398436,0.000225140712945591,0.225140712945591
CCOC(=O)Cc1c(Cl)ccc2ccc(CNCCF)cc12,33,14.0,6.761477611353895,006-008,4.380388960358827,4.0,1.0,16,1173,0.0,0.0,0.5046728971962617,5.046728971962617,0.6564436044873034,0.7104033341674726,0.000150093808630394,0.150093808630394
CC(C)(C)OC(=O)N1CCC(CCC(=O)N2CCC[C@@H](C(=O)NC(CC(=O)O)c3ccc(OCCF)cc3)C2)CC1,53,8.0,4.451876025609192,004-006,4.077916674416473,4.0,1.0,19,1418,0.0,0.0,0.4482758620689655,4.482758620689655,0.5656105286472384,0.6695340634119862,0.000150093808630394,0.150093808630394
